EmployerName,EmployeeID,ContributionAmount,ContributionDate,PlanID
Employer_12,3457,1433.63,2024-11-13,P0028
Employer_10,1105,956.79,2024-02-23,P0049
Employer_32,3598,1092.33,2023-12-01,P0015
Employer_16,3873,1081.02,2024-02-17,P0013
Employer_8,3135,1413.98,2024-12-14,P0053
Employer_38,2746,191.06,2023-10-30,P0043
Employer_12,3928,1448.8,2024-07-21,P0033
Employer_24,2465,1206.18,2023-05-11,P0008
Employer_28,3587,476.41,2023-07-16,P0055
Employer_8,1244,193.21,2024-03-06,P0032
Employer_28,3625,306.2,2024-11-11,P0037
Employer_36,2405,1096.91,2024-01-24,P0054
Employer_26,1981,1540.98,2024-11-24,P0048
Employer_8,3764,735.85,2025-02-05,P0004
Employer_50,2736,820.34,2023-06-28,P0057
Employer_28,1141,1874.88,2024-09-22,P0051
Employer_28,1892,504.72,2024-08-05,P0018
Employer_37,2391,297.12,2023-11-05,P0023
Employer_41,3399,752.48,2024-02-20,P0029
Employer_36,1544,1517.25,2024-07-15,P0002
Employer_27,3960,1289.55,2023-01-01,P0013
Employer_17,3199,890.01,2023-11-08,P0016
Employer_9,2469,1933.03,2023-10-21,P0054
Employer_33,3700,1496.49,2023-08-04,P0059
Employer_20,1762,217.54,2024-03-16,P0008
Employer_13,1623,1514.8,2025-03-15,P0019
Employer_28,1655,145.67,2024-08-16,P0032
Employer_48,3497,1335.61,2024-09-13,P0003
Employer_29,3768,499.92,2024-11-01,P0051
Employer_13,2247,1423.24,2023-11-26,P0049
Employer_46,1042,688.58,2024-04-21,P0032
Employer_35,3311,1758.71,2024-03-28,P0041
Employer_6,2026,740.14,2024-03-28,P0021
Employer_18,2660,1277.42,2024-11-22,P0025
Employer_5,2291,643.26,2023-08-07,P0053
Employer_47,1595,1842.72,2024-06-07,P0055
Employer_25,2012,1583.89,2024-04-29,P0017
Employer_2,3224,562.28,2025-03-23,P0025
Employer_10,3110,1902.71,2025-03-26,P0033
Employer_30,1957,778.6,2025-01-23,P0031
Employer_50,1560,1338.54,2023-06-23,P0036
Employer_45,2330,1511.42,2024-11-05,P0023
Employer_5,2312,143.51,2023-03-28,P0059
Employer_33,2821,1922.04,2023-10-18,P0047
Employer_1,2550,754.44,2024-06-11,P0044
Employer_18,1849,460.58,2024-11-10,P0025
Employer_32,2278,1716.34,2024-10-10,P0049
Employer_47,3651,1435.51,2024-09-26,P0044
Employer_49,2533,264.81,2023-12-10,P0048
Employer_11,2814,322.38,2023-04-06,P0030
Employer_21,2741,1458.86,2025-04-18,P0013
Employer_26,1605,242.09,2025-02-08,P0043
Employer_25,3877,1842.63,2023-08-29,P0047
Employer_22,2486,1508.93,2024-11-19,P0029
Employer_27,2294,737.44,2023-11-14,P0016
Employer_49,1745,789.58,2023-08-19,P0038
Employer_13,1557,1062.34,2025-04-05,P0027
Employer_33,3111,785.84,2023-07-23,P0026
Employer_34,1941,1588.59,2023-05-31,P0011
Employer_41,3296,1952.0,2023-01-26,P0047
Employer_35,2269,1210.59,2023-02-17,P0037
Employer_1,1939,947.47,2023-09-08,P0003
Employer_21,2610,523.27,2024-05-01,P0026
Employer_48,3204,1341.52,2024-09-17,P0034
Employer_6,3782,1402.6,2025-02-25,P0033
Employer_28,2725,1401.86,2023-03-16,P0015
Employer_17,1984,151.27,2024-04-11,P0002
Employer_5,2587,1808.33,2024-02-29,P0028
Employer_31,2336,742.4,2024-10-06,P0020
Employer_5,2874,1513.91,2024-08-12,P0038
Employer_38,1661,1543.63,2023-07-19,P0044
Employer_3,1032,1336.05,2025-01-05,P0053
Employer_23,2816,850.25,2024-12-14,P0016
Employer_37,3605,1255.93,2024-01-29,P0046
Employer_37,3120,176.38,2024-05-21,P0004
Employer_10,2889,1547.6,2024-02-14,P0008
Employer_10,3872,289.22,2023-09-07,P0044
Employer_19,2156,853.83,2023-06-01,P0055
Employer_17,1060,296.88,2024-11-02,P0046
Employer_21,2543,1690.44,2024-12-05,P0020
Employer_14,1271,1145.57,2023-01-06,P0026
Employer_9,3293,1412.81,2025-02-07,P0032
Employer_46,2199,1396.91,2025-02-27,P0013
Employer_1,3675,1699.05,2023-04-20,P0005
Employer_45,2806,351.88,2025-03-08,P0044
Employer_13,3752,1353.48,2024-03-11,P0042
Employer_4,3709,1192.75,2023-08-13,P0053
Employer_1,2154,158.7,2023-06-30,P0051
Employer_49,2125,482.7,2025-04-03,P0013
Employer_40,1309,608.39,2024-12-13,P0041
Employer_32,2315,237.86,2024-06-14,P0011
Employer_34,2745,773.97,2024-04-20,P0037
Employer_28,3542,151.68,2023-02-21,P0060
Employer_31,1337,1151.05,2024-07-24,P0032
Employer_8,3626,501.85,2023-09-13,P0045
Employer_39,1009,645.31,2023-05-05,P0042
Employer_26,1048,1829.9,2024-04-12,P0018
Employer_34,2510,1055.35,2023-05-17,P0029
Employer_3,3670,611.13,2025-03-31,P0015
Employer_50,2344,1237.08,2024-04-20,P0020
Employer_12,1730,483.18,2024-11-14,P0044
Employer_1,1794,241.35,2024-06-27,P0036
Employer_44,2648,139.72,2024-07-26,P0005
Employer_5,1132,1907.91,2024-09-01,P0040
Employer_30,3130,1476.76,2023-11-21,P0037
Employer_30,3104,1619.9,2025-02-12,P0033
Employer_17,1375,1963.74,2024-03-29,P0018
Employer_48,3396,1870.09,2024-09-19,P0019
Employer_47,1270,1500.14,2025-04-14,P0051
Employer_23,2506,1418.58,2025-01-06,P0032
Employer_15,3158,740.01,2024-05-31,P0042
Employer_37,3916,297.63,2024-03-12,P0022
Employer_21,3934,1190.07,2025-04-30,P0041
Employer_14,1075,1194.88,2024-07-15,P0058
Employer_2,2956,1909.25,2024-04-01,P0001
Employer_11,2666,940.88,2023-06-12,P0054
Employer_39,1328,1412.53,2025-01-31,P0025
Employer_38,3169,1192.44,2024-05-01,P0020
Employer_34,1040,435.84,2024-04-05,P0058
Employer_38,2190,1224.92,2023-09-23,P0035
Employer_50,3969,1126.22,2025-02-08,P0045
Employer_34,3689,1038.42,2023-09-11,P0006
Employer_18,3326,1075.5,2024-10-14,P0006
Employer_30,3810,411.58,2023-10-11,P0050
Employer_15,3516,980.61,2025-02-23,P0037
Employer_27,3056,1250.74,2025-03-07,P0049
Employer_34,1012,1029.95,2024-06-17,P0057
Employer_38,1923,1028.5,2024-05-11,P0057
Employer_33,3970,247.28,2024-10-03,P0003
Employer_24,2842,462.47,2023-09-02,P0037
Employer_15,2232,709.85,2023-10-09,P0031
Employer_30,2214,896.76,2024-03-26,P0035
Employer_42,1652,1228.48,2023-03-21,P0055
Employer_17,2703,1740.36,2024-12-31,P0045
Employer_5,1620,402.41,2023-10-20,P0015
Employer_29,2962,128.67,2023-08-29,P0017
Employer_4,2645,953.55,2023-10-06,P0015
Employer_10,3243,921.0,2023-12-10,P0005
Employer_17,1416,1148.61,2023-11-24,P0022
Employer_10,1663,1683.12,2024-07-07,P0046
Employer_17,2778,1624.49,2023-03-24,P0011
Employer_20,2379,290.08,2023-05-22,P0028
Employer_24,1147,1874.59,2023-06-04,P0014
Employer_5,3045,309.79,2023-08-25,P0039
Employer_34,2388,1305.68,2024-01-28,P0003
Employer_6,3411,1377.57,2024-12-11,P0055
Employer_2,2725,1391.77,2023-06-06,P0052
Employer_13,1401,604.17,2024-12-24,P0042
Employer_43,3653,727.66,2023-08-08,P0011
Employer_43,2515,1142.49,2023-03-07,P0030
Employer_48,3031,479.22,2024-02-29,P0038
Employer_11,1228,138.59,2024-02-22,P0005
Employer_47,2598,1168.07,2023-12-05,P0052
Employer_23,3584,984.03,2024-07-09,P0022
Employer_16,1267,1347.79,2024-04-22,P0013
Employer_31,2428,378.73,2024-03-01,P0044
Employer_11,2816,1697.76,2023-03-05,P0051
Employer_16,2034,377.82,2023-07-31,P0051
Employer_8,2343,1793.55,2024-03-06,P0021
Employer_4,1125,954.09,2024-02-03,P0059
Employer_40,3353,1144.63,2025-02-27,P0037
Employer_4,2725,1803.5,2024-08-21,P0025
Employer_25,2112,669.83,2024-12-13,P0052
Employer_3,3675,445.47,2023-01-21,P0021
Employer_32,2375,946.93,2025-02-22,P0028
Employer_3,1688,564.3,2024-08-12,P0041
Employer_27,2280,1102.9,2024-01-25,P0004
Employer_29,2232,622.99,2024-05-03,P0029
Employer_32,1280,1742.53,2023-01-07,P0047
Employer_50,1442,1253.92,2023-12-27,P0035
Employer_19,2863,100.46,2023-11-02,P0023
Employer_21,1836,1630.4,2025-02-10,P0007
Employer_5,1388,727.4,2024-02-04,P0056
Employer_18,1616,708.4,2024-03-05,P0052
Employer_28,1146,827.82,2024-07-05,P0052
Employer_42,1520,1297.5,2025-02-04,P0046
Employer_22,1629,939.92,2025-01-22,P0046
Employer_21,3481,1294.41,2024-07-13,P0009
Employer_6,3191,378.88,2025-03-30,P0058
Employer_1,1288,1943.31,2024-09-09,P0023
Employer_5,2409,1486.25,2023-08-14,P0003
Employer_41,1013,575.39,2024-05-14,P0009
Employer_12,1256,1475.92,2023-08-13,P0053
Employer_26,2721,1192.55,2023-10-07,P0004
Employer_46,2423,307.46,2024-03-22,P0049
Employer_34,2230,438.57,2024-05-12,P0025
Employer_49,1857,178.49,2023-01-30,P0006
Employer_14,3990,1637.55,2024-02-03,P0048
Employer_26,2195,1148.24,2023-12-11,P0059
Employer_45,1463,701.82,2024-11-15,P0018
Employer_27,1269,340.06,2024-11-26,P0045
Employer_9,2244,1019.69,2025-03-28,P0007
Employer_26,3670,1098.0,2024-02-19,P0035
Employer_47,2206,1433.7,2025-01-11,P0031
Employer_22,1071,1942.88,2023-06-19,P0038
Employer_47,2306,926.4,2024-04-23,P0056
Employer_30,3121,871.46,2023-05-11,P0032
Employer_43,3402,802.87,2024-09-29,P0035
Employer_48,2750,1671.16,2024-06-30,P0028
Employer_17,1496,397.0,2023-01-28,P0044
Employer_26,1987,753.24,2024-02-08,P0005
Employer_36,3627,1477.44,2024-08-29,P0030
Employer_1,1909,129.82,2024-07-31,P0022
Employer_8,1372,649.82,2024-11-09,P0017
Employer_49,1361,1318.75,2023-01-28,P0010
Employer_35,3140,453.31,2023-03-27,P0007
Employer_15,2344,675.15,2024-10-20,P0004
Employer_47,1323,1023.49,2024-03-14,P0042
Employer_22,3431,901.84,2023-05-19,P0027
Employer_14,1574,301.45,2024-04-17,P0007
Employer_26,1735,1882.65,2023-07-06,P0023
Employer_28,3784,184.16,2023-02-21,P0011
Employer_23,3393,1524.51,2023-09-24,P0053
Employer_14,2215,235.7,2024-01-24,P0008
Employer_24,2695,987.86,2023-12-02,P0008
Employer_2,2907,433.28,2023-08-05,P0037
Employer_45,1718,368.09,2024-04-10,P0005
Employer_26,1780,339.21,2023-12-01,P0007
Employer_14,2019,960.29,2023-12-12,P0022
Employer_7,2403,1079.42,2025-02-18,P0036
Employer_3,2426,353.43,2024-01-24,P0002
Employer_47,1663,1960.85,2023-10-12,P0024
Employer_23,2772,589.76,2025-02-09,P0051
Employer_46,3647,971.8,2025-05-01,P0002
Employer_43,1010,510.91,2024-03-07,P0048
Employer_47,3234,1038.45,2023-09-16,P0012
Employer_45,3773,1536.43,2023-03-25,P0047
Employer_18,2038,1090.09,2024-04-26,P0042
Employer_38,3825,642.73,2023-01-20,P0055
Employer_35,3458,571.95,2025-02-06,P0026
Employer_15,1584,1541.98,2024-07-06,P0038
Employer_25,2075,324.65,2023-02-23,P0056
Employer_37,3624,802.94,2023-12-25,P0045
Employer_28,2374,387.82,2023-08-18,P0006
Employer_10,2451,590.15,2024-10-27,P0023
Employer_39,2854,390.1,2023-03-12,P0002
Employer_17,2789,1784.87,2025-03-10,P0026
Employer_39,1742,1490.62,2024-10-29,P0014
Employer_22,2776,1165.76,2023-02-11,P0018
Employer_26,1203,526.41,2025-02-11,P0038
Employer_44,2076,1069.43,2023-02-01,P0057
Employer_25,1973,1089.58,2023-09-11,P0032
Employer_17,3987,1221.77,2023-07-24,P0051
Employer_13,2398,214.16,2023-01-21,P0059
Employer_20,2865,1948.51,2024-09-28,P0058
Employer_25,2299,984.33,2023-06-06,P0014
Employer_4,2054,1860.41,2023-09-02,P0030
Employer_10,2158,118.64,2023-05-10,P0013
Employer_3,1104,570.36,2024-04-29,P0040
Employer_41,1252,297.59,2024-11-16,P0031
Employer_45,1294,1562.27,2023-04-28,P0037
Employer_18,3715,708.24,2024-07-31,P0045
Employer_47,2181,1696.94,2023-08-12,P0038
Employer_36,1548,1681.53,2024-04-21,P0022
Employer_47,3678,1368.81,2024-12-17,P0059
Employer_22,2777,1364.99,2023-09-20,P0028
Employer_34,1298,1430.3,2025-02-24,P0058
Employer_47,2748,1380.15,2024-01-13,P0059
Employer_8,2843,835.13,2023-06-21,P0019
Employer_40,1100,1397.37,2024-09-12,P0043
Employer_49,3379,1805.07,2024-09-13,P0059
Employer_44,3883,731.89,2025-02-04,P0016
Employer_19,2774,1895.29,2025-01-05,P0005
Employer_42,3440,125.81,2023-04-28,P0044
Employer_41,1873,763.26,2025-03-07,P0049
Employer_37,3428,350.99,2025-04-18,P0002
Employer_6,1091,340.58,2023-06-17,P0010
Employer_26,1446,1649.32,2023-11-15,P0047
Employer_34,1108,1844.9,2023-04-21,P0019
Employer_45,1316,1577.74,2024-08-15,P0020
Employer_6,2835,1955.57,2023-01-27,P0029
Employer_37,2943,511.03,2023-11-16,P0025
Employer_33,2458,367.52,2024-08-12,P0017
Employer_22,1441,1089.34,2024-11-24,P0051
Employer_21,3265,1675.17,2024-01-20,P0051
Employer_6,2245,175.69,2024-02-11,P0013
Employer_6,3720,1991.57,2025-01-02,P0045
Employer_48,2551,1244.27,2023-07-23,P0016
Employer_4,1277,1959.99,2023-03-19,P0054
Employer_30,1568,793.66,2024-08-29,P0053
Employer_11,2009,970.25,2024-12-08,P0035
Employer_30,3922,1529.49,2025-04-30,P0036
Employer_31,3513,1606.13,2024-10-04,P0059
Employer_24,1838,542.76,2023-09-06,P0039
Employer_9,3801,1866.62,2023-04-15,P0003
Employer_3,2607,1748.1,2024-12-14,P0009
Employer_31,3885,134.59,2025-03-02,P0040
Employer_40,1029,344.28,2023-11-05,P0050
Employer_37,3406,1042.58,2024-12-01,P0053
Employer_36,2942,975.82,2024-09-06,P0046
Employer_24,3133,1445.94,2025-04-04,P0052
Employer_31,2257,270.45,2023-05-04,P0060
Employer_6,3794,1325.23,2025-03-26,P0029
Employer_2,3360,1271.1,2024-08-02,P0005
Employer_20,1364,543.88,2025-03-12,P0003
Employer_28,2800,1130.55,2023-02-12,P0010
Employer_11,2822,522.19,2023-12-22,P0031
Employer_4,2862,379.15,2024-06-29,P0011
Employer_15,1904,1188.96,2024-03-14,P0017
Employer_6,1697,1957.2,2024-11-08,P0040
Employer_49,3178,550.17,2024-01-15,P0041
Employer_30,3850,775.14,2023-03-12,P0008
Employer_38,3836,587.49,2024-06-02,P0052
Employer_2,2855,606.27,2024-10-25,P0060
Employer_15,1350,867.97,2023-12-16,P0002
Employer_11,1179,1433.53,2023-01-13,P0004
Employer_8,2503,173.73,2024-03-06,P0016
Employer_26,2186,1918.54,2025-04-22,P0041
Employer_45,2806,187.93,2024-05-16,P0058
Employer_44,1773,1774.38,2023-04-19,P0041
Employer_5,1509,1799.32,2024-03-19,P0021
Employer_6,1364,1096.53,2024-01-06,P0005
Employer_26,1352,360.29,2024-10-12,P0058
Employer_4,3847,1173.78,2025-04-28,P0035
Employer_19,2106,1294.4,2024-04-15,P0014
Employer_20,2248,1729.74,2024-12-25,P0015
Employer_33,1411,1146.7,2023-06-06,P0006
Employer_20,1734,880.35,2024-03-21,P0016
Employer_49,1117,1692.75,2023-06-30,P0023
Employer_12,1481,1963.81,2025-01-21,P0060
Employer_47,1191,1325.7,2024-06-18,P0031
Employer_1,3638,1761.34,2024-10-28,P0042
Employer_26,3637,1237.6,2023-10-04,P0046
Employer_14,3706,1410.6,2024-09-22,P0012
Employer_38,1106,1407.52,2025-04-07,P0041
Employer_37,1381,1439.1,2024-07-05,P0055
Employer_11,1782,709.93,2025-03-04,P0019
Employer_36,3437,1193.76,2024-05-10,P0012
Employer_13,1243,1228.86,2024-04-21,P0045
Employer_43,3632,698.64,2024-03-22,P0055
Employer_3,3916,764.72,2025-04-25,P0013
Employer_33,1467,1548.27,2025-01-18,P0049
Employer_6,1865,1207.18,2024-08-29,P0002
Employer_50,3981,383.5,2023-10-02,P0020
Employer_10,2561,1691.51,2023-11-27,P0055
Employer_5,2233,1777.92,2023-09-09,P0031
Employer_23,1603,985.67,2025-04-30,P0009
Employer_10,2660,496.92,2023-03-30,P0021
Employer_44,2096,1900.45,2023-10-13,P0008
Employer_2,3015,1776.31,2024-04-06,P0039
Employer_13,2658,564.33,2023-09-07,P0037
Employer_40,2733,281.63,2025-02-07,P0029
Employer_2,2613,937.24,2024-04-20,P0019
Employer_20,1859,1385.15,2024-08-06,P0035
Employer_1,2879,433.24,2024-09-16,P0045
Employer_37,2276,1075.1,2024-11-15,P0038
Employer_9,1012,908.29,2024-01-24,P0026
Employer_17,3346,1792.05,2023-12-11,P0011
Employer_9,2099,916.18,2023-01-30,P0036
Employer_11,2074,1114.18,2024-05-21,P0035
Employer_15,1786,1915.04,2023-11-29,P0004
Employer_24,1148,669.41,2023-07-06,P0003
Employer_38,2754,649.08,2024-05-14,P0045
Employer_35,3169,1619.23,2023-08-06,P0047
Employer_30,2303,627.32,2023-12-30,P0012
Employer_31,3585,1680.55,2025-03-27,P0032
Employer_49,2179,281.52,2023-09-22,P0047
Employer_5,3423,311.4,2023-12-15,P0026
Employer_44,1081,1812.51,2023-10-14,P0043
Employer_50,1491,1127.54,2024-09-02,P0043
Employer_14,3403,1465.75,2024-12-19,P0013
Employer_11,3025,528.05,2023-10-10,P0044
Employer_9,1924,415.92,2024-07-23,P0038
Employer_34,2296,1686.41,2023-01-11,P0029
Employer_12,2603,781.38,2024-06-13,P0055
Employer_35,2596,964.56,2023-07-15,P0052
Employer_35,1122,153.15,2023-03-29,P0051
Employer_1,1707,833.17,2023-09-05,P0019
Employer_40,3377,1563.83,2025-01-07,P0059
Employer_22,1990,1660.42,2024-02-21,P0035
Employer_29,3370,1427.63,2024-05-15,P0048
Employer_8,3817,1415.14,2024-07-22,P0041
Employer_11,3040,1061.85,2025-02-15,P0059
Employer_41,3480,1122.83,2023-09-04,P0027
Employer_37,1709,1511.0,2024-12-08,P0046
Employer_14,1793,569.87,2024-05-02,P0060
Employer_30,1711,539.88,2024-10-23,P0031
Employer_35,3586,1904.86,2024-12-29,P0003
Employer_21,3648,152.61,2024-05-17,P0035
Employer_37,2717,364.98,2024-04-03,P0024
Employer_5,1256,1183.63,2025-03-22,P0052
Employer_19,2212,1501.89,2023-01-18,P0007
Employer_14,1870,1121.99,2023-04-06,P0051
Employer_26,3946,774.62,2023-10-29,P0056
Employer_4,2731,1958.15,2023-08-15,P0035
Employer_25,1808,1437.32,2024-02-19,P0021
Employer_45,3724,1679.64,2024-12-09,P0001
Employer_42,1270,176.47,2023-09-07,P0044
Employer_25,2543,548.25,2023-11-10,P0053
Employer_18,1549,810.93,2024-11-10,P0006
Employer_40,2137,446.94,2024-08-18,P0039
Employer_8,1567,238.51,2024-01-13,P0034
Employer_39,1358,527.67,2024-04-29,P0018
Employer_40,2673,1113.91,2024-07-20,P0025
Employer_14,2637,1421.92,2024-06-27,P0015
Employer_32,2357,1570.64,2023-12-19,P0047
Employer_38,2712,181.58,2024-03-11,P0032
Employer_33,2362,913.17,2025-02-02,P0042
Employer_23,1797,332.2,2024-07-17,P0049
Employer_15,2284,919.28,2023-12-05,P0050
Employer_33,1886,924.55,2023-12-27,P0018
Employer_25,2758,1046.6,2024-12-20,P0031
Employer_17,2222,1796.38,2024-04-09,P0029
Employer_33,3258,1629.68,2023-10-05,P0015
Employer_47,1286,1309.77,2023-11-10,P0058
Employer_2,2715,1782.27,2023-09-15,P0023
Employer_14,2785,1389.09,2023-08-25,P0038
Employer_40,1742,1655.82,2023-05-04,P0041
Employer_40,2505,1171.18,2025-01-08,P0011
Employer_39,3040,1097.91,2023-07-17,P0015
Employer_6,2046,1475.78,2023-11-20,P0023
Employer_6,1295,137.41,2023-05-03,P0003
Employer_3,3053,1411.72,2025-01-30,P0019
Employer_7,3597,1875.58,2024-07-02,P0001
Employer_8,1680,1456.49,2025-02-19,P0024
Employer_42,2891,169.91,2024-12-07,P0049
Employer_15,1794,817.98,2023-07-09,P0011
Employer_47,1202,1638.2,2023-07-16,P0030
Employer_29,1324,1921.36,2023-08-10,P0050
Employer_33,3872,803.31,2025-01-26,P0011
Employer_30,3291,1698.27,2024-05-10,P0060
Employer_39,1326,1741.24,2023-10-11,P0039
Employer_27,1986,334.24,2025-01-11,P0001
Employer_36,1760,1707.0,2024-08-26,P0012
Employer_29,2036,716.07,2025-02-17,P0004
Employer_38,1906,1227.15,2024-06-21,P0025
Employer_33,2403,1124.03,2024-09-03,P0008
Employer_37,1364,1359.8,2023-10-17,P0015
Employer_27,2244,1506.88,2023-04-13,P0043
Employer_33,3120,937.67,2023-07-18,P0030
Employer_4,2648,1787.79,2023-10-31,P0040
Employer_22,2069,1638.05,2023-08-21,P0032
Employer_2,1273,1592.3,2024-01-05,P0044
Employer_10,3255,970.67,2023-07-03,P0035
Employer_5,2952,171.39,2023-11-06,P0021
Employer_10,2884,1035.29,2023-01-15,P0031
Employer_33,1123,1807.05,2024-12-26,P0036
Employer_38,2352,461.86,2024-06-30,P0027
Employer_13,3590,1966.93,2023-05-10,P0044
Employer_31,2691,1634.61,2023-10-08,P0008
Employer_47,3107,1448.68,2023-02-16,P0059
Employer_36,3946,1386.6,2023-02-25,P0023
Employer_45,3933,1215.35,2024-07-20,P0023
Employer_24,3829,1469.27,2023-10-27,P0042
Employer_15,1441,901.62,2024-12-15,P0058
Employer_29,2240,1706.05,2023-05-10,P0055
Employer_8,1910,1423.06,2024-10-15,P0033
Employer_5,2025,1565.38,2025-02-09,P0013
Employer_29,2559,1605.73,2024-05-17,P0039
Employer_47,2741,274.93,2023-04-16,P0052
Employer_4,3879,205.72,2023-01-13,P0060
Employer_12,2734,1621.87,2024-08-10,P0035
Employer_45,1625,592.83,2023-10-19,P0016
Employer_2,2690,1205.74,2024-04-25,P0012
Employer_27,1997,943.05,2024-05-05,P0031
Employer_31,3781,141.87,2024-03-27,P0005
Employer_36,1090,176.53,2023-12-15,P0050
Employer_36,3214,1671.54,2023-07-08,P0040
Employer_26,1206,1254.59,2023-02-22,P0044
Employer_43,2088,1095.3,2023-09-16,P0060
Employer_27,2911,1894.27,2024-05-04,P0025
Employer_5,1515,428.92,2023-04-27,P0021
Employer_20,2180,590.14,2025-04-21,P0003
Employer_11,2792,1537.8,2023-03-08,P0048
Employer_10,3794,1572.95,2024-02-15,P0010
Employer_40,3353,869.3,2024-05-18,P0023
Employer_38,2901,1906.86,2023-03-17,P0017
Employer_6,3005,1882.68,2024-08-13,P0042
Employer_8,1394,123.58,2024-10-06,P0035
Employer_23,2097,427.42,2024-12-03,P0025
Employer_47,1186,1658.42,2023-02-24,P0002
Employer_26,2597,736.91,2023-06-05,P0027
Employer_46,2591,281.38,2023-06-02,P0046
Employer_43,3670,1591.5,2025-04-10,P0009
Employer_12,1729,963.71,2024-07-30,P0059
Employer_26,1239,1035.58,2023-11-08,P0049
Employer_13,3580,454.1,2023-03-29,P0004
Employer_40,1140,1355.7,2023-09-12,P0060
Employer_18,1138,1147.36,2023-05-02,P0026
Employer_25,3506,492.68,2024-07-25,P0032
Employer_33,1069,746.63,2025-02-21,P0029
Employer_47,1384,1234.07,2024-03-02,P0022
Employer_40,1629,1857.26,2024-09-12,P0047
Employer_43,3245,1848.72,2024-09-02,P0013
Employer_12,1204,647.02,2025-03-20,P0023
Employer_44,2749,1497.68,2024-09-25,P0031
Employer_36,1567,1573.49,2023-08-20,P0051
Employer_48,1981,1636.76,2025-03-05,P0041
Employer_4,1804,1184.45,2024-06-19,P0036
Employer_5,2710,119.97,2024-01-25,P0053
Employer_37,3906,1547.18,2024-04-06,P0040
Employer_8,1881,302.54,2024-03-29,P0031
Employer_42,3035,322.06,2023-11-01,P0060
Employer_49,1973,1250.69,2024-08-25,P0015
Employer_28,1639,1968.69,2024-03-15,P0014
Employer_31,2454,560.82,2023-11-09,P0035
Employer_9,1324,1327.04,2024-08-05,P0024
Employer_29,1441,676.94,2024-09-27,P0030
Employer_14,1803,1807.58,2023-03-03,P0030
Employer_40,3335,1227.68,2024-09-16,P0027
Employer_41,1225,494.21,2025-01-27,P0049
Employer_22,2087,598.05,2023-04-12,P0040
Employer_11,1966,921.71,2025-02-20,P0014
Employer_23,3985,331.88,2023-08-01,P0045
Employer_1,1559,249.59,2024-10-02,P0047
Employer_46,1713,1392.12,2023-08-05,P0011
Employer_37,1497,873.61,2023-09-28,P0059
Employer_21,3896,1479.83,2024-11-07,P0047
Employer_26,3973,309.11,2023-03-25,P0044
Employer_46,3107,1258.74,2023-06-10,P0026
Employer_36,1256,942.28,2023-09-03,P0056
Employer_23,1576,210.2,2023-06-27,P0054
Employer_1,3286,1135.12,2024-07-19,P0021
Employer_40,1037,257.33,2023-03-18,P0009
Employer_15,3072,1672.67,2023-06-10,P0054
Employer_21,1409,1300.72,2023-01-03,P0047
Employer_47,1460,1158.24,2024-02-23,P0001
Employer_9,2440,353.59,2024-04-06,P0044
Employer_9,3404,646.17,2024-12-06,P0006
Employer_10,1382,1036.46,2024-08-31,P0001
Employer_26,2832,1303.24,2024-04-26,P0022
Employer_41,1568,448.14,2023-10-26,P0051
Employer_35,2071,116.85,2023-02-03,P0054
